               index         classified?        descriptor_1        descriptor_2
                   1                  NO    0.2170000000E-01    0.0000000000E+00
                   2                  NO    0.1500000000E-02    0.0000000000E+00
                   3                 YES   -0.1989000000E+00    0.0000000000E+00
                   4                  NO   -0.5200000000E-01    0.0000000000E+00
                   5                 YES   -0.5510000000E-01   -0.2792815200E-03
                   6                 YES   -0.3004000000E+00    0.3605000580E-01
                   7                  NO   -0.3340000000E-01    0.2573976664E-01
                   8                 YES   -0.1643000000E+00    0.2945963024E-01
                   9                 YES   -0.3188000000E+00    0.2037982975E-01
                  10                 YES   -0.4490000000E-01   -0.3169708200E-01
                  11                 YES   -0.1591000000E+00    0.5227992000E-01
                  12                 YES   -0.1268000000E+00    0.2732594166E-01
                  13                 YES   -0.1141000000E+00    0.3212630606E-01
                  14                 YES   -0.6800000000E-01    0.2829011786E-01
                  15                 YES   -0.4160000000E-01   -0.4794280168E-01
                  16                 YES   -0.3560000000E-01   -0.5957625248E-01
                  17                 YES   -0.6340000000E-01   -0.5947066075E-01
                  18                 YES   -0.6580000000E-01   -0.2022326325E-01
                  19                 YES   -0.5540000000E-01   -0.2773951619E-01
                  20                 YES   -0.6190000000E-01   -0.1297943226E-01
                  21                 YES   -0.9989000000E+00   -0.3010544740E-01
                  22                 YES   -0.6730000000E-01    0.5093503950E-02
                  23                 YES   -0.2104000000E+00    0.1160003776E-02
                  24                 YES   -0.3277000000E+00    0.5761980275E-01
                  25                 YES   -0.4410000000E+00    0.2353844942E-01
                  26                  NO    0.2647000000E+00    0.8459174976E-02
                  27                 YES   -0.2811000000E+00    0.2988444112E-02
                  28                 YES   -0.2142000000E+00    0.0000000000E+00
                  29                 YES   -0.7230000000E-01    0.2521118578E-01
                  30                 YES   -0.3126000000E+00    0.3243276792E-02
                  31                  NO    0.2545000000E+00   -0.4919545400E-01
                  32                 YES   -0.1003300000E+01    0.4059495066E-02
                  33                  NO   -0.4990000000E-01   -0.4631040000E-04
                  34                  NO    0.1359000000E+00    0.2139732945E-01
                  35                 YES   -0.1745000000E+00    0.4160027541E-01
                  36                 YES   -0.8060000000E-01    0.4025578637E-01
                  37                  NO   -0.4890000000E-01    0.0000000000E+00
                  38                  NO   -0.2030000000E-01    0.0000000000E+00
                  39                 YES   -0.1600000000E-02   -0.7698108302E-01
                  40                 YES   -0.1600000000E-02   -0.1330319980E+00
                  41                  NO   -0.3590000000E-01   -0.4716632592E-02
                  42                 YES   -0.7200000000E-01    0.5710339379E-01
                  43                 YES   -0.6860000000E-01    0.4414217472E-01
                  44                  NO   -0.8500000000E-02    0.1818086760E-02
                  45                 YES    0.2667000000E+00   -0.1778543377E-02
                  46                 YES    0.2799000000E+00   -0.2698720000E-01
                  47                 YES    0.1266000000E+00    0.5631312158E-01
                  48                 YES   -0.4940000000E-01    0.1171706191E+00
                  49                 YES   -0.6600000000E-02    0.4697578144E-01
                  50                 YES    0.9033000000E+00    0.1055388038E+00
                  51                 YES    0.1329000000E+00    0.4765333457E-01
                  52                 YES    0.2665000000E+00   -0.1191427285E-01
                  53                  NO   -0.4920000000E-01    0.3843469376E-01
                  54                 YES    0.2613000000E+00   -0.4894828035E-01
                  55                 YES   -0.4840000000E-01    0.7218557619E-01
                  56                 YES    0.4300000000E-01    0.5074508511E-01
                  57                  NO    0.1770000000E-01    0.1467772407E-02
                  58                  NO   -0.5050000000E-01    0.2147794022E-01
                  59                 YES    0.1343000000E+00    0.4445019018E-01
                  60                 YES    0.2801000000E+00    0.1251741971E+00
                  61                 YES    0.2427000000E+00    0.2443583298E-01
                  62                 YES    0.2719000000E+00    0.6312144382E-01
                  63                 YES    0.1942000000E+00    0.1695511603E-01
                  64                 YES    0.2893000000E+00    0.7424485645E-01
                  65                 YES    0.1440000000E+00    0.3983624546E-01
                  66                 YES   -0.4890000000E-01    0.6903608562E-01
