               index         classified?        descriptor_1        descriptor_2
                   1                 YES   -0.9887988000E-01   -0.3203000000E+00
                   2                 YES   -0.4671390000E-01   -0.1000000000E+01
                   3                 YES   -0.1567414100E+00   -0.2156000000E+00
                   4                  NO   -0.2435886000E-01   -0.1460000000E+00
                   5                 YES   -0.4880020000E-01   -0.1530000000E+00
                   6                 YES   -0.1141627200E+00   -0.2086000000E+00
                   7                 YES   -0.4101278400E+00   -0.2643000000E+00
                   8                  NO   -0.3534465000E-01   -0.2017000000E+00
                   9                 YES   -0.1064372400E+00   -0.2017000000E+00
                  10                 YES   -0.1013424000E+00   -0.2058000000E+00
                  11                 YES   -0.9744735000E-01   -0.3129000000E+00
                  12                 YES   -0.5046740000E-01   -0.4214000000E+00
                  13                  NO   -0.2156490000E-01   -0.2392000000E+00
                  14                 YES   -0.3582656000E-01   -0.3102000000E+00
                  15                 YES   -0.5359950000E-01   -0.2170000000E+00
                  16                 YES   -0.3707550000E-01   -0.3380000000E+00
                  17                 YES   -0.2790684000E-01   -0.4576000000E+00
                  18                  NO    0.5151600000E-02   -0.1599000000E+00
                  19                 YES   -0.5311020000E-01   -0.1460000000E+00
                  20                 YES   -0.1120170600E+00   -0.3129000000E+00
                  21                 YES   -0.1398170800E+00   -0.3825000000E+00
                  22                 YES   -0.2771253100E+00   -0.4395000000E+00
                  23                 YES   -0.4628462800E+00   -0.3686000000E+00
                  24                  NO    0.1161745200E+00   -0.2684000000E+00
                  25                 YES   -0.7101988000E-01   -0.3171000000E+00
                  26                 YES   -0.3204400000E-01   -0.4771000000E+00
                  27                 YES   -0.2468577000E+00   -0.3338000000E+00
                  28                 YES   -0.3096036000E-01   -0.3241000000E+00
                  29                 YES   -0.4450560000E-01   -0.4242000000E+00
                  30                  NO    0.9672355000E-01   -0.1530000000E+00
                  31                  NO    0.9541000000E-03   -0.2086000000E+00
                  32                 YES   -0.3564400000E-01   -0.2935000000E+00
                  33                  NO    0.1002197300E+00   -0.2128000000E+00
                  34                 YES   -0.1000361600E+00   -0.3171000000E+00
                  35                 YES   -0.6272640000E-01   -0.1530000000E+00
                  36                 YES   -0.3394625000E+00   -0.5424000000E+00
                  37                  NO   -0.1184535000E-01   -0.5769000000E+00
                  38                 YES    0.1541790000E-02    0.0000000000E+00
                  39                 YES    0.2932250000E-02    0.0000000000E+00
                  40                 YES   -0.6412470000E-02   -0.9740000000E-01
                  41                 YES   -0.4494226000E-01   -0.1113000000E+00
                  42                  NO   -0.2555280000E-02   -0.3067000000E+00
                  43                 YES   -0.5286912000E-01    0.2939000000E+00
                  44                  NO   -0.5627960000E-02   -0.3658000000E+00
                  45                  NO   -0.2012226000E-01   -0.1947000000E+00
                  46                  NO   -0.1533740000E-01   -0.2448000000E+00
                  47                 YES    0.1103241600E+00   -0.3060000000E+00
                  48                  NO   -0.3771297000E-01   -0.1502000000E+00
                  49                 YES   -0.2932800000E-02    0.8011000000E+00
                  50                 YES   -0.4920810000E-01    0.1023600000E+01
                  51                 YES   -0.8649190000E-01    0.5754000000E+00
                  52                 YES    0.7153056000E-01    0.1284000000E+00
                  53                 YES    0.1121090000E+00   -0.1634000000E+00
                  54                 YES    0.2685874100E+00   -0.2508000000E+00
                  55                 YES   -0.1886864000E-01   -0.1046000000E+00
                  56                 YES    0.1520470200E+00   -0.1533000000E+00
                  57                 YES   -0.1802510000E-01   -0.1013000000E+00
                  58                 YES    0.3605800000E-01    0.8498000000E+00
                  59                  NO    0.1420452000E-01   -0.2573000000E+00
                  60                  NO   -0.3185608000E-01   -0.2017000000E+00
                  61                 YES    0.1934401200E+00   -0.1599000000E+00
                  62                 YES    0.2130130800E+00   -0.1558000000E+00
                  63                 YES    0.1176100800E+00   -0.2615000000E+00
                  64                 YES    0.1168208400E+00   -0.1085000000E+00
                  65                 YES    0.5811264000E-01   -0.1113000000E+00
                  66                 YES   -0.1844104000E-01   -0.1043000000E+00
