               index         classified?        descriptor_1        descriptor_2
                   1                 YES    0.1972425000E-01   -0.7620218000E+00
                   2                 YES    0.1809638000E-01   -0.9215131500E+00
                   3                 YES   -0.1827548417E-01   -0.6501000000E+00
                   4                 YES   -0.1377732213E-01   -0.5201335200E+00
                   5                 YES   -0.6625625188E-01    0.1600422300E+00
                   6                 YES    0.7975983808E-02   -0.2189899200E+00
                   7                 YES   -0.2347682688E-02    0.3168424000E-01
                   8                 YES   -0.5078446350E-01    0.1181336000E+00
                   9                 YES    0.1953512000E-02   -0.1802688300E+00
                  10                 YES   -0.2854623816E-02   -0.1708515400E+00
                  11                 YES   -0.1734364310E-01    0.4857216000E-01
                  12                 YES   -0.5151249871E-01    0.1710917000E+00
                  13                 YES   -0.1592032198E-01   -0.1212000000E-01
                  14                 YES   -0.2213473200E-01    0.9619480000E-01
                  15                 YES   -0.2529916480E-01   -0.1193181600E+00
                  16                 YES   -0.2585678628E-01   -0.6422030000E-01
                  17                 YES   -0.1115502388E-01    0.6577584000E-01
                  18                 YES   -0.6325302864E-02   -0.3513540800E+00
                  19                 YES   -0.2476236672E-02   -0.1305069600E+00
                  20                 YES   -0.7073534160E-02    0.2239648000E-01
                  21                  NO   -0.2954756025E-02    0.1473320400E+00
                  22                 YES    0.1265253079E-01   -0.3349455200E+00
                  23                 YES   -0.6569919076E-02    0.1094562000E+00
                  24                 YES   -0.3347306760E-01    0.9825939000E-01
                  25                 YES   -0.8071531944E-01    0.8067180000E-01
                  26                 YES   -0.1153876147E+00    0.8555400000E-02
                  27                  NO    0.2891303424E-02    0.0000000000E+00
                  28                 YES   -0.2615003174E-01    0.2311695000E+00
                  29                 YES   -0.5427540266E-01    0.5267200000E-02
                  30                  NO    0.0000000000E+00    0.6201594000E-01
                  31                  NO    0.0000000000E+00    0.6175594000E-01
                  32                  NO    0.7471227348E-02    0.1768511000E-01
                  33                 YES   -0.4850754948E-01    0.1063090200E+00
                  34                 YES   -0.1080780926E-01   -0.1447457000E+00
                  35                 YES   -0.9211064100E-01    0.1327216200E+00
                  36                 YES   -0.3973688938E-01   -0.1756271300E+00
                  37                 YES   -0.9394740000E-04    0.5640218700E+00
                  38                  NO    0.3066579000E-02   -0.3727990000E-01
                  39                  NO    0.2235601864E-02   -0.1490244000E-01
                  40                 YES   -0.2149074000E-04    0.2943384600E+00
                  41                  NO   -0.2323267650E-02    0.9909350000E-01
                  42                 YES    0.2590569800E-03    0.1866796000E+00
                  43                 YES    0.4826403754E-01   -0.4229364000E+00
                  44                 YES   -0.2610076066E-02    0.1699107400E+00
                  45                  NO    0.6135091200E-02   -0.1309293100E+00
                  46                  NO   -0.3742695440E-03    0.1232593600E+00
                  47                 YES   -0.2666785850E-03    0.3646627200E+00
                  48                  NO    0.3961295496E-02   -0.3958570000E-01
                  49                 YES   -0.5417915570E-02    0.6848301900E+00
                  50                 YES   -0.9942849700E-03    0.5220303200E+00
                  51                  NO    0.1718701956E-02    0.3494889000E-01
                  52                 YES    0.1995149324E-01    0.2533600000E-03
                  53                 YES    0.1501651113E+00   -0.1514205000E-01
                  54                 YES   -0.1087232640E-02    0.1419293400E+00
                  55                 YES    0.2979415373E-01    0.2572767000E-01
                  56                 YES   -0.1161887950E-02    0.1721486400E+00
                  57                 YES    0.1779332544E-01   -0.4489668000E-01
                  58                  NO    0.1324577610E-02    0.5177367000E-01
                  59                  NO   -0.1914818080E-02    0.1014344500E+00
                  60                 YES    0.3130299728E-01   -0.9972546000E-01
                  61                 YES   -0.1802908800E-02    0.2689247400E+00
                  62                 YES    0.1112593870E+00   -0.1416443000E-01
                  63                 YES    0.8590850802E-02    0.1276704000E-01
                  64                 YES    0.9375423520E-02    0.6210930000E-01
                  65                 YES    0.5392153512E-02    0.6613884000E-01
                  66                 YES   -0.7927762590E-03    0.1483571400E+00
