               index         classified?        descriptor_1        descriptor_2
                   1                 YES   -0.2170000000E-01    0.1000000000E+01
                   2                 YES   -0.1500000000E-02    0.1000000000E+01
                   3                 YES    0.1989000000E+00    0.4762000000E+00
                   4                 YES    0.5200000000E-01    0.9998000000E+00
                   5                 YES    0.4920000000E-01    0.9999000000E+00
                   6                  NO   -0.9400000000E-02    0.4151000000E+00
                   7                  NO    0.5510000000E-01    0.4944000000E+00
                   8                 YES    0.3004000000E+00    0.6820000000E+00
                   9                 YES    0.1990000000E-01    0.7487000000E+00
                  10                 YES    0.3340000000E-01    0.7875000000E+00
                  11                 YES    0.3188000000E+00    0.4895000000E+00
                  12                 YES    0.4490000000E-01    0.8244000000E+00
                  13                 YES    0.1591000000E+00    0.6121000000E+00
                  14                 YES    0.1268000000E+00    0.8697000000E+00
                  15                 YES    0.6800000000E-01    0.9138000000E+00
                  16                 YES    0.4160000000E-01    0.9206000000E+00
                  17                 YES    0.6340000000E-01    0.6845000000E+00
                  18                 YES    0.5540000000E-01    0.7326000000E+00
                  19                 YES   -0.1100000000E-02    0.8807000000E+00
                  20                 YES    0.6730000000E-01    0.7767000000E+00
                  21                 YES    0.2104000000E+00    0.5180000000E+00
                  22                 YES    0.3277000000E+00    0.1016000000E+01
                  23                 YES    0.4410000000E+00    0.9403000000E+00
                  24                  NO   -0.2647000000E+00    0.4591000000E+00
                  25                 YES    0.7230000000E-01    0.7640000000E+00
                  26                 YES    0.4290000000E-01    0.8671000000E+00
                  27                 YES    0.3590000000E-01    0.1294400000E+01
                  28                 YES    0.5870000000E-01    0.9182000000E+00
                  29                  NO   -0.2545000000E+00    0.4320000000E+00
                  30                  NO    0.3300000000E-02    0.6811000000E+00
                  31                 YES    0.4990000000E-01    0.1006300000E+01
                  32                 YES   -0.1359000000E+00    0.1039400000E+01
                  33                  NO   -0.1491000000E+00    0.5972000000E+00
                  34                 YES    0.1745000000E+00    0.7623000000E+00
                  35                 YES    0.8060000000E-01    0.7461000000E+00
                  36                 YES    0.4002000000E+00    0.1113100000E+01
                  37                 YES    0.1600000000E-02    0.3299000000E+00
                  38                  NO    0.1600000000E-02    0.4872000000E+00
                  39                  NO    0.3590000000E-01    0.4610000000E+00
                  40                  NO    0.7200000000E-01    0.5444000000E+00
                  41                 YES   -0.9314000000E+00    0.8233000000E+00
                  42                 YES    0.8500000000E-02    0.4140000000E+00
                  43                 YES   -0.2667000000E+00    0.2654000000E+00
                  44                  NO    0.1150000000E-01    0.6927000000E+00
                  45                  NO    0.3360000000E-01    0.6161000000E+00
                  46                  NO    0.3720000000E-01    0.4812000000E+00
                  47                  NO   -0.1266000000E+00    0.9929000000E+00
                  48                 YES    0.6600000000E-02   -0.1955000000E+00
                  49                 YES   -0.9033000000E+00    0.5740000000E-01
                  50                 YES   -0.5360000000E+00    0.4290000000E+00
                  51                 YES   -0.4230000000E+00    0.7399000000E+00
                  52                 YES   -0.2553000000E+00    0.5600000000E+00
                  53                  NO   -0.1329000000E+00    0.6289000000E+00
                  54                 YES   -0.2665000000E+00    0.8298000000E+00
                  55                 YES    0.4920000000E-01    0.4101000000E+00
                  56                 YES    0.4840000000E-01    0.3993000000E+00
                  57                 YES   -0.4300000000E-01   -0.2005000000E+00
                  58                  NO   -0.1770000000E-01    0.5563000000E+00
                  59                  NO    0.5050000000E-01    0.6092000000E+00
                  60                  NO   -0.1343000000E+00    0.7683000000E+00
                  61                 YES   -0.2801000000E+00    0.8293000000E+00
                  62                 YES   -0.2427000000E+00    0.7380000000E+00
                  63                 YES   -0.2719000000E+00    0.9151000000E+00
                  64                 YES   -0.2893000000E+00    0.4004000000E+00
                  65                 YES   -0.1440000000E+00    0.3976000000E+00
                  66                 YES    0.4890000000E-01    0.4000000000E+00
