               index         classified?        descriptor_1        descriptor_2
                   1                 YES    0.2930000000E-01    0.0000000000E+00
                   2                 YES   -0.1378599000E+00    0.0000000000E+00
                   3                 YES   -0.2339532000E-01    0.4682455190E-02
                   4                 YES   -0.2759724000E-01    0.1466293968E-02
                   5                 YES   -0.1352451100E+00    0.6313445600E-03
                   6                  NO    0.9410080000E-02    0.0000000000E+00
                   7                  NO    0.1461200000E-02    0.0000000000E+00
                   8                 YES   -0.1145677600E+00    0.4719352057E-01
                   9                 YES   -0.6366000000E-01    0.0000000000E+00
                  10                 YES   -0.7343532000E-01    0.1426879900E+00
                  11                 YES   -0.5978840000E-01    0.1273231710E-02
                  12                 YES   -0.6373640000E-01   -0.1647328722E+00
                  13                 YES   -0.3183180000E-01   -0.3782924392E+00
                  14                  NO   -0.1919856000E-01    0.7315949508E-01
                  15                  NO   -0.1021944000E-01    0.6926628254E-01
                  16                 YES   -0.4122096000E-01    0.1405929379E+00
                  17                 YES   -0.4099792000E-01    0.1495446829E+00
                  18                 YES   -0.6498035000E-01    0.8172740846E-01
                  19                  NO    0.1025120000E-01    0.7931134926E-01
                  20                 YES   -0.3492800000E-01    0.1158886616E+00
                  21                 YES   -0.1518228300E+00    0.2125126080E-02
                  22                  NO    0.4792608000E-01    0.2956551000E-01
                  23                 YES   -0.8848104000E-01    0.3791400000E-03
                  24                 YES   -0.1059840000E+00    0.1898400000E-02
                  25                 YES   -0.6023520000E-01   -0.4773487534E-01
                  26                 YES   -0.1561014000E-01   -0.5755960032E+00
                  27                 YES   -0.3684894000E-01   -0.3359372758E+00
                  28                  NO    0.0000000000E+00    0.1006592400E+00
                  29                  NO    0.3916640000E-02    0.8954322344E-01
                  30                  NO    0.2689092000E-01    0.9745111134E-02
                  31                  NO    0.2736152000E-01    0.6719405000E-01
                  32                 YES   -0.8267250000E-01   -0.3695234400E-03
                  33                 YES   -0.1015359900E+00   -0.7076346770E-01
                  34                 YES   -0.5477024000E-01    0.1444441600E+00
                  35                 YES   -0.2303078400E+00   -0.3357139500E-02
                  36                 YES   -0.9343160000E-01   -0.1507442190E-01
                  37                  NO    0.3075300000E-02    0.0000000000E+00
                  38                  NO    0.4134420000E-02    0.0000000000E+00
                  39                  NO    0.3075300000E-02    0.0000000000E+00
                  40                  NO   -0.1145100000E-01    0.1104787467E+00
                  41                 YES   -0.3329300000E-01    0.1813767417E+00
                  42                  NO   -0.2223566000E-01    0.6369707916E-02
                  43                 YES    0.2498794200E+00    0.2733964299E-01
                  44                 YES   -0.9683460000E-02    0.2352483252E+00
                  45                  NO   -0.9953800000E-02    0.4315181033E-01
                  46                  NO   -0.5761440000E-02    0.0000000000E+00
                  47                  NO   -0.5831100000E-02    0.0000000000E+00
                  48                 YES    0.4194324000E-01    0.8842725223E-01
                  49                 YES   -0.2317854000E-01    0.1950102000E+00
                  50                 YES   -0.1867566000E-01    0.1609108142E+00
                  51                 YES   -0.2079945000E-01    0.1682585570E+00
                  52                 YES   -0.2165792000E-01    0.1870755638E+00
                  53                 YES    0.1415524000E-01    0.2085376962E+00
                  54                 YES    0.1350050000E-02    0.1579355930E+00
                  55                 YES    0.1287895400E+00    0.9046994616E-01
                  56                 YES    0.2403660000E-01    0.1191130530E+00
                  57                 YES   -0.3378100000E-02    0.2589084000E+00
                  58                 YES    0.4150080000E-02    0.2317509107E+00
                  59                 YES   -0.2406536000E-01    0.1361544206E+00
                  60                 YES   -0.1256898000E-01    0.3235829731E+00
                  61                 YES    0.1012130000E+00    0.6281149763E-01
                  62                 YES    0.9253152000E-01    0.1164667100E+00
                  63                 YES    0.5269464000E-01    0.5149100000E-01
                  64                 YES    0.1917876000E-01    0.1853073600E+00
                  65                 YES    0.7147920000E-02    0.1074026179E+00
                  66                 YES   -0.4689090000E-02    0.2233497600E+00
