               index         classified?        descriptor_1        descriptor_2
                   1                 YES    0.4292911000E-01    0.0000000000E+00
                   2                 YES    0.2911500000E-02   -0.5750000000E-01
                   3                 YES   -0.1734010200E+00   -0.2795000000E+00
                   4                 YES   -0.2714929000E-01   -0.3160000000E-01
                   5                 YES   -0.1039896000E+00   -0.5180000000E-01
                   6                 YES   -0.9607284000E-01   -0.9630000000E-01
                   7                 YES   -0.3318014400E+00    0.1144000000E+00
                   8                  NO   -0.4820148000E-01    0.6309000000E+00
                   9                 YES   -0.2292052000E+00   -0.1014000000E+00
                  10                  NO   -0.2968483000E-01    0.3478000000E+00
                  11                 YES   -0.4392434000E-01    0.1333000000E+00
                  12                 YES   -0.1341345200E+00   -0.1071000000E+00
                  13                 YES   -0.2579056000E-01   -0.3193000000E+00
                  14                 YES   -0.1736735600E+00    0.1723000000E+00
                  15                 YES   -0.1581654200E+00    0.2009000000E+00
                  16                 YES   -0.9273160000E-01    0.2947000000E+00
                  17                 YES   -0.6378944000E-01    0.1946000000E+00
                  18                  NO   -0.4716288000E-01    0.4044000000E+00
                  19                  NO   -0.5964364000E-01    0.6174000000E+00
                  20                  NO   -0.6610301000E-01    0.6214000000E+00
                  21                  NO    0.1651430000E-02    0.2210000000E+00
                  22                 YES   -0.9935499000E-01    0.2290000000E+00
                  23                 YES   -0.1817014400E+00   -0.3294000000E+00
                  24                 YES   -0.1743792000E+00   -0.3583000000E+00
                  25                 YES   -0.3051870100E+00   -0.5110000000E+00
                  26                 YES   -0.5268186000E+00   -0.7536000000E+00
                  27                  NO    0.6858377000E-01    0.5600000000E-02
                  28                 YES   -0.2091448800E+00   -0.5800000000E-02
                  29                 YES   -0.8579841000E-01   -0.1360000000E-01
                  30                 YES   -0.6866574000E-01    0.2235000000E+00
                  31                 YES   -0.4353580200E+00   -0.3885000000E+00
                  32                  NO    0.4435935000E-01    0.4288000000E+00
                  33                 YES    0.9851391000E-01   -0.5620000000E+00
                  34                 YES    0.7742763000E-01   -0.4600000000E-01
                  35                 YES   -0.1968281700E+00    0.1820000000E-01
                  36                 YES   -0.1028294800E+00    0.9760000000E-01
                  37                  NO   -0.5644527000E-01    0.6230000000E+00
                  38                  NO   -0.3196032000E-01    0.1393000000E+00
                  39                 YES    0.2906280000E-02    0.8115000000E+00
                  40                 YES   -0.1700960000E-02    0.8337000000E+00
                  41                 YES   -0.3399012000E-01    0.8529000000E+00
                  42                  NO   -0.3610800000E-01    0.2645000000E+00
                  43                 YES   -0.8196328000E-01    0.1281200000E+01
                  44                 YES    0.8843772000E-01    0.1875000000E+00
                  45                  NO   -0.1594935000E-01    0.1074000000E+00
                  46                  NO   -0.4444272000E-01    0.4889000000E+00
                  47                  NO   -0.4497108000E-01    0.5827000000E+00
                  48                 YES    0.1104078600E+00   -0.6450000000E-01
                  49                  NO   -0.7128914000E-01    0.2519000000E+00
                  50                  NO   -0.6278580000E-02    0.1091000000E+00
                  51                 YES   -0.1061959400E+00    0.1561300000E+01
                  52                 YES   -0.1021159100E+00    0.1061900000E+01
                  53                 YES    0.6538233000E-01    0.6855000000E+00
                  54                 YES    0.4590294000E-01    0.4217000000E+00
                  55                 YES    0.9498363000E-01    0.5160000000E-01
                  56                 YES    0.2022735000E+00   -0.1999000000E+00
                  57                 YES    0.7251075000E-01    0.3060000000E+00
                  58                 YES   -0.4584448000E-01    0.7328000000E+00
                  59                  NO   -0.5614085000E-01    0.3068000000E+00
                  60                 YES    0.1353341100E+00    0.2140000000E-01
                  61                 YES   -0.4425708000E-01    0.7868000000E+00
                  62                 YES    0.1761516600E+00   -0.9690000000E-01
                  63                 YES    0.1562881200E+00   -0.7500000000E-02
                  64                 YES    0.1118009400E+00   -0.3830000000E-01
                  65                 YES    0.1148231700E+00    0.5414000000E+00
                  66                 YES   -0.4155522000E-01    0.6355000000E+00
