    0.9164012000E-01   -0.1924000000E+00   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.3625283147E-01   -0.3809479788E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.9164012000E-01   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.9164012000E-01   -0.9164012000E-01    0.9164012000E-01   -0.1104376000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.3088000000E+00   -0.1862127238E-01    0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1192400000E+01   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1192400000E+01    0.1924000000E+00   -0.1924000000E+00   -0.5576070614E-01   -0.6713555191E-01   -0.1716208000E+00   -0.1879748000E-01   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.2032000000E+00   -0.8953239724E-02   -0.1924000000E+00   -0.1924000000E+00    0.2032000000E+00   -0.1677535600E+00   -0.9164012000E-01    0.9164012000E-01   -0.1879748000E-01   -0.1879748000E-01   -0.1924000000E+00   -0.1924000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.6162572000E-01   -0.1192400000E+01   -0.1192400000E+01   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.0000000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.1879748000E-01   -0.1879748000E-01   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1192400000E+01    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1879748000E-01   -0.1307358000E+00    0.7968000000E+00   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.1879748000E-01   -0.1879748000E-01   -0.1879748000E-01   -0.1879748000E-01   -0.3484000000E+00   -0.2032000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1171000000E+00   -0.7998068000E-01   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1924000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.1192400000E+01    0.1924000000E+00   -0.1924000000E+00    0.3088000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.6291000000E+00   -0.7611344000E-01   -0.5765079949E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00   -0.9164012000E-01    0.4763000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1192400000E+01   -0.1192400000E+01    0.2032000000E+00    0.2032000000E+00    0.9164012000E-01    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.7968000000E+00   -0.7968000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00   -0.7968000000E+00    0.7968000000E+00    0.3088000000E+00   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01    0.7611344000E-01    0.7611344000E-01    0.7611344000E-01   -0.7611344000E-01   -0.7611344000E-01   -0.1879748000E-01   -0.1879748000E-01   -0.9491092000E-01   -0.1278331200E+00   -0.1924000000E+00    0.1278331200E+00    0.2032000000E+00   -0.2032000000E+00   -0.9470000000E-01    0.3009000000E+00    0.3009000000E+00   -0.1409522400E+00   -0.1924000000E+00    0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00    0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1924000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1924000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.1924000000E+00    0.2876702400E+00    0.1278331200E+00    0.2028561700E+00    0.2028561700E+00    0.1192400000E+01   -0.1192400000E+01    0.3088000000E+00   -0.6912000000E+00    0.0000000000E+00    0.3088000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2032000000E+00    0.6291000000E+00    0.6291000000E+00    0.7284264000E-01    0.1192400000E+01    0.2192400000E+01    0.2032000000E+00    0.6291000000E+00    0.6291000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.7968000000E+00   -0.7968000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.9164012000E-01   -0.7968000000E+00   -0.7968000000E+00   -0.7968000000E+00   -0.3088000000E+00    0.3088000000E+00    0.3088000000E+00    0.3088000000E+00   -0.3909568000E-01   -0.7611344000E-01    0.1112160500E+00   -0.1278331200E+00   -0.6291000000E+00   -0.1879748000E-01   -0.1879748000E-01    0.9358000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2314956800E+00   -0.1409522400E+00   -0.1924000000E+00    0.1278331200E+00   -0.2209329200E+00   -0.2325923600E+00   -0.1924000000E+00    0.3009000000E+00   -0.1924000000E+00    0.2731000000E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.3203000000E+00    0.4129024000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01    0.6118320000E-01    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.4763000000E+00    0.4763000000E+00    0.4763000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.4763000000E+00    0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.4763000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.1924000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.7968000000E+00    0.7968000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.4129024000E-01    0.2032000000E+00    0.2032000000E+00   -0.7968000000E+00    0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.0000000000E+00    0.1924000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.7968000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1924000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.7968000000E+00    0.1924000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.7968000000E+00    0.2032000000E+00   -0.2032000000E+00    0.1924000000E+00    0.7968000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.7968000000E+00    0.1924000000E+00   -0.2032000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.4129024000E-01    0.9678416000E-01    0.9678416000E-01    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.5577473000E-01   -0.4129024000E-01   -0.9678416000E-01   -0.9678416000E-01   -0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01    0.1000000000E+01    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00   -0.3088000000E+00   -0.3088000000E+00    0.6291000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.1560000000E+00   -0.6291000000E+00   -0.2032000000E+00    0.6291000000E+00    0.4763000000E+00   -0.4763000000E+00    0.3709000000E+00    0.0000000000E+00    0.0000000000E+00    0.6291000000E+00    0.4763000000E+00    0.0000000000E+00   -0.6291000000E+00    0.6291000000E+00    0.6291000000E+00    0.6291000000E+00    0.3709000000E+00    0.0000000000E+00   -0.4763000000E+00   -0.1560000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.1796800000E+01    0.1278331200E+00    0.2032000000E+00   -0.2032000000E+00    0.6291000000E+00   -0.1560000000E+00    0.2032000000E+00   -0.7968000000E+00    0.7968000000E+00    0.3088000000E+00   -0.3088000000E+00   -0.1377103385E-01   -0.3786000000E+00    0.2032000000E+00   -0.2731000000E+00    0.2259910136E-01    0.5731596000E-01    0.1924000000E+00    0.4595000000E+00    0.1112160500E+00   -0.7611344000E-01    0.1278331200E+00    0.1278331200E+00   -0.1278331200E+00   -0.1879748000E-01   -0.2731000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.6291000000E+00    0.6291000000E+00   -0.6291000000E+00   -0.6291000000E+00   -0.6291000000E+00   -0.5859384617E-01    0.9164012000E-01   -0.2032000000E+00   -0.1971522800E+00    0.2292502400E+00    0.3152140800E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.7968000000E+00    0.4367000000E+00   -0.2685134400E+00   -0.1307742800E+00   -0.2032000000E+00    0.3009000000E+00    0.3986000000E+00    0.3009000000E+00    0.3009000000E+00    0.3009000000E+00    0.3009000000E+00    0.3009000000E+00   -0.1597497200E+00   -0.2111974800E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00   -0.1409522400E+00    0.1409522400E+00   -0.1409522400E+00    0.1409522400E+00    0.1409522400E+00    0.1409522400E+00    0.1409522400E+00   -0.1409522400E+00    0.1409522400E+00   -0.1409522400E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00    0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00    0.1924000000E+00   -0.1924000000E+00   -0.2032000000E+00   -0.4655000000E+00    0.2123033600E+00   -0.1924000000E+00    0.2032000000E+00   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01   -0.7998068000E-01    0.7998068000E-01   -0.7998068000E-01    0.7998068000E-01    0.7998068000E-01   -0.7998068000E-01    0.7998068000E-01   -0.7998068000E-01    0.2032000000E+00   -0.2723806800E+00    0.8610000000E-01    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4763000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.4763000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4763000000E+00    0.4763000000E+00    0.4763000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.3956000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.3956000000E+00    0.2032000000E+00    0.4763000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00   -0.4763000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.7968000000E+00    0.7968000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2032000000E+00    0.4763000000E+00    0.0000000000E+00   -0.1924000000E+00    0.0000000000E+00   -0.4129024000E-01    0.0000000000E+00    0.4129024000E-01   -0.4129024000E-01    0.4129024000E-01    0.4129024000E-01    0.4129024000E-01   -0.4129024000E-01    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00   -0.7968000000E+00    0.2032000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00    0.2032000000E+00    0.2032000000E+00   -0.1924000000E+00    0.0000000000E+00    0.1924000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.1924000000E+00    0.2032000000E+00    0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.0000000000E+00   -0.2032000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2032000000E+00   -0.2032000000E+00    0.0000000000E+00   -0.4129024000E-01   -0.4129024000E-01   -0.4129024000E-01   -0.2032000000E+00   -0.2032000000E+00   -0.4064000000E+00
