               index         classified?        descriptor_1        descriptor_2
                   1                 YES    0.1000000000E+01   -0.1000000000E+01
                   2                 YES    0.9425000000E+00   -0.7586000000E+00
                   3                 YES    0.1967000000E+00    0.8166396000E-01
                   4                 YES    0.9682000000E+00   -0.4801644200E+00
                   5                 YES    0.9036000000E+00   -0.3388025000E+00
                   6                 YES    0.9682000000E+00   -0.1651339200E+00
                   7                  NO    0.7253000000E+00    0.2543557000E-01
                   8                 YES    0.9098000000E+00   -0.1533070000E+00
                   9                 YES    0.7075000000E+00   -0.5052752000E-01
                  10                 YES    0.2725000000E+00    0.3831648000E-01
                  11                 YES    0.1622000000E+00    0.1012688000E+00
                  12                 YES    0.1051000000E+00   -0.1049703000E-01
                  13                 YES    0.2416000000E+00   -0.3392914000E-01
                  14                 YES   -0.2635000000E+00   -0.1487213000E-01
                  15                 YES    0.8432000000E+00   -0.2234583000E+00
                  16                 YES    0.8468000000E+00   -0.6602936000E-01
                  17                 YES   -0.1807000000E+00    0.2676132000E+00
                  18                 YES    0.8617000000E+00   -0.2025506800E+00
                  19                 YES    0.8190000000E+00   -0.7380498000E-01
                  20                 YES    0.1619000000E+00    0.8219072000E-01
                  21                 YES    0.1220000000E+00    0.8205712000E-01
                  22                 YES    0.0000000000E+00    0.9024600000E-02
                  23                 YES    0.2647000000E+00   -0.1836500000E-03
                  24                 YES    0.1419000000E+00   -0.1681500000E-03
                  25                 YES    0.3458000000E+00    0.6490530000E-02
                  26                 YES    0.8761000000E+00   -0.7568946000E-01
                  27                 YES   -0.2008000000E+00    0.1604715000E-01
                  28                 YES    0.4288000000E+00    0.1058922000E+00
                  29                 YES    0.8460000000E+00   -0.7791375000E-01
                  30                 YES   -0.1377000000E+00    0.9635180000E-01
                  31                 YES    0.1494000000E+00   -0.1656020000E-01
                  32                 YES    0.3112000000E+00   -0.2856000000E-04
                  33                 YES   -0.6000000000E-01    0.3599100000E-01
                  34                 YES   -0.4770000000E-01    0.5124795000E-01
                  35                  NO    0.6464000000E+00    0.7900000000E-04
                  36                 YES   -0.1144000000E+00    0.5072229000E-01
                  37                 YES    0.9453000000E+00    0.5587764000E-01
                  38                 YES    0.9476000000E+00    0.4101503000E-01
                  39                 YES    0.8819000000E+00    0.3616191000E+00
                  40                  NO    0.7037000000E+00   -0.8460730000E-02
                  41                 YES    0.4575000000E+00    0.1106328200E+00
                  42                 YES    0.8437000000E+00    0.1496135700E+00
                  43                  NO    0.7414000000E+00   -0.3731387000E-01
                  44                 YES    0.8890000000E+00    0.1630184500E+00
                  45                 YES    0.8772000000E+00    0.4179745700E+00
                  46                  NO    0.4671000000E+00   -0.5368710000E-02
                  47                 YES    0.8228000000E+00    0.1088000000E-03
                  48                  NO    0.5269000000E+00   -0.1131420000E-02
                  49                 YES    0.7814000000E+00    0.2083112900E+00
                  50                 YES    0.5229000000E+00    0.2144811000E+00
                  51                 YES    0.5854000000E+00    0.1679791900E+00
                  52                  NO    0.4284000000E+00    0.6728249000E-01
                  53                  NO    0.4496000000E+00   -0.1164000000E-04
                  54                 YES    0.7110000000E+00    0.6218430000E-01
                  55                 YES    0.8158000000E+00   -0.1223000000E-03
                  56                  NO    0.5794000000E+00   -0.1207360000E-02
                  57                  NO    0.4376000000E+00    0.3882180000E-01
                  58                 YES    0.6840000000E+00    0.4506960000E-01
                  59                  NO    0.5817000000E+00    0.7240000000E-04
                  60                 YES    0.6161000000E+00    0.1146498000E+00
                  61                  NO    0.4358000000E+00   -0.4401181000E-01
                  62                  NO    0.4196000000E+00    0.5350000000E-01
                  63                  NO    0.3658000000E+00   -0.7518000000E-04
                  64                  NO    0.6138000000E+00   -0.9516000000E-04
                  65                  NO    0.5076000000E+00    0.6120017000E-01
                  66                  NO    0.7182000000E+00   -0.1195500000E-03
